RA,Dec,z_helio,z_err,M*,M*_err,mass_bin,Probability
59.0185775,27.1227494,0.082091004,0.035709,3000000000.0,0.3,3.0,5.7228581392301396e-05
59.131446,27.1371503,0.036741,0.0342125,1000000000.0,0.1,2.0,6.440014579178909e-05
59.0654389,27.2210731,0.0340549979999999,0.0341238,300000000.0,0.06,2.0,5.9155912001567235e-05
59.0684259,27.412750899999995,0.056807999,0.0348746999999999,1000000000.0,0.1,2.0,6.440014579178909e-05
58.7588745,27.396417600000003,0.084691003,0.0357948,30000000000.0,3.0,4.0,4.080156200022499e-05
58.8822955,27.1832222,0.0859259959999999,0.0358356,10000000000.0,1.0,3.0,4.780434491432291e-05
58.65793539999999,27.3539245,0.062803999,0.0350725,5000000000.0,0.5,3.0,5.3012305173910116e-05
58.9169428,27.2467939,0.047214001,0.0345580999999999,2000000000.0,0.3,3.0,6.0603813519280345e-05
58.9523193,27.2020568,0.061957002,0.0350445999999999,1000000000.0,0.1,2.0,6.440014579178909e-05
58.8256389,27.3715485,0.076369002,0.0355202,1000000000.0,0.1,2.0,6.440014579178909e-05
58.3361892,27.342374100000004,0.067162998,0.0352164,7000000000.0,0.8,3.0,5.040315499127116e-05
58.4889134,27.2775882,0.083944,0.0357702,9000000000.0,0.8,3.0,4.855426858587597e-05
58.51450820000001,27.213434000000003,0.046757001,0.034543,1000000000.0,0.2,2.0,6.440014579178909e-05
58.3799884,27.2559326,0.056248002,0.0348562,2000000000.0,0.2,3.0,6.0603813519280345e-05
58.4880318,27.223266,0.0633369979999999,0.0350901,1000000000.0,0.2,2.0,6.440014579178909e-05
58.5951427,27.7244075,0.0900330019999999,0.0359711,20000000000.0,2.0,4.0,4.322172736416762e-05
58.4016622,27.429258,0.084761001,0.0357971,6000000000.0,0.5,3.0,5.157963282666464e-05
58.38780010000001,27.647901300000004,0.083122,0.035743,4000000000.0,0.4,3.0,5.482280119476374e-05
58.8331924,27.4662484,0.099440999,0.0362816,20000000000.0,2.0,4.0,4.322172736416762e-05
58.740764,27.6114656,0.059595,0.0349666,6000000000.0,0.8,3.0,5.157963282666464e-05
58.6710438,27.5641095,0.094444998,0.0361166999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
58.7646534,27.6517298,0.085681997,0.0358275,8000000000.0,0.7,3.0,4.941015314465005e-05
58.9167716,27.505504,0.080650002,0.0356615,5000000000.0,0.5,3.0,5.3012305173910116e-05
58.900445,27.5457679,0.085505001,0.0358217,4000000000.0,0.4,3.0,5.482280119476374e-05
58.6423944,27.597505100000003,0.087162003,0.0358763,2000000000.0,0.2,3.0,6.0603813519280345e-05
58.9897007,27.6375854,0.051897001,0.0347125999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
59.0529815,27.5732054,0.099840999,0.0362948,10000000000.0,1.0,3.0,4.780434491432291e-05
59.013024300000005,27.6303258,0.0865560019999999,0.0358563,4000000000.0,0.4,3.0,5.482280119476374e-05
59.2740275,27.4227123,0.099665999,0.036289,5000000000.0,0.4,3.0,5.3012305173910116e-05
59.0963348,27.464587800000004,0.032907002,0.0340859,400000000.0,0.08,2.0,6.111263209577013e-05
59.3365199,27.51411210000001,0.056248002,0.0348562,10000000000.0,1.0,3.0,4.780434491432291e-05
59.3467148,27.5021932,0.071492001,0.0353592,10000000000.0,1.0,3.0,4.780434491432291e-05
59.3591753,27.7182684,0.093837,0.0360966,20000000000.0,2.0,4.0,4.322172736416762e-05
59.6421262,27.503405600000004,0.095135003,0.0361395,20000000000.0,1.0,4.0,4.322172736416762e-05
59.45912760000001,27.5446423,0.062096,0.0350491999999999,5000000000.0,0.6,3.0,5.3012305173910116e-05
59.5930437,27.5693954,0.0979060009999999,0.0362309,7000000000.0,0.6,3.0,5.040315499127116e-05
59.3411225,27.626092100000005,0.071148001,0.0353479,1000000000.0,0.1,2.0,6.440014579178909e-05
59.995937,27.6436135,0.039108001,0.0342906,10000000000.0,1.0,3.0,4.780434491432291e-05
59.934489500000005,27.532028600000004,0.059661001,0.0349688,10000000000.0,1.0,3.0,4.780434491432291e-05
59.9048997,27.7284849,0.044633001,0.0344729,4000000000.0,0.7,3.0,5.482280119476374e-05
59.704201600000005,27.7206101,0.0842859969999999,0.0357814,10000000000.0,1.0,3.0,4.780434491432291e-05
59.7327429,27.6236311,0.089380004,0.0359495,10000000000.0,0.9,3.0,4.780434491432291e-05
59.811800100000006,27.4584853,0.074128002,0.0354462,4000000000.0,0.4,3.0,5.482280119476374e-05
59.7808369,27.5452356,0.096207999,0.0361749,2000000000.0,0.2,3.0,6.0603813519280345e-05
59.8379532,27.861497,0.087595999,0.0358907,20000000000.0,2.0,4.0,4.322172736416762e-05
59.8815001,27.9186584,0.055172998,0.0348206999999999,6000000000.0,0.8,3.0,5.157963282666464e-05
59.788428,27.7742624,0.073647,0.0354304,5000000000.0,0.6,3.0,5.3012305173910116e-05
59.9073167,27.871786199999995,0.094223998,0.0361094,6000000000.0,0.5,3.0,5.157963282666464e-05
59.9379825,27.9882403,0.073017001,0.0354096,3000000000.0,0.3,3.0,5.7228581392301396e-05
59.824650600000005,27.7776322,0.073835,0.0354366,3000000000.0,0.3,3.0,5.7228581392301396e-05
59.8849017,27.8683405,0.042323999,0.0343966999999999,1000000000.0,0.1,2.0,6.440014579178909e-05
59.7515014,28.0017035,0.070501998,0.0353266,1000000000.0,0.1,2.0,6.440014579178909e-05
59.3582171,27.9799518,0.078139998,0.0355786,6000000000.0,0.6,3.0,5.157963282666464e-05
59.5763583,27.9604973,0.0591849979999999,0.0349531,20000000000.0,3.0,4.0,4.322172736416762e-05
59.3261794,27.9639331,0.0694850009999999,0.035293,8000000000.0,0.9,3.0,4.941015314465005e-05
59.219527500000005,27.805323100000003,0.067148998,0.0352159,7000000000.0,0.8,3.0,5.040315499127116e-05
58.9793962,27.8126388,0.005448,0.0331798,10000000.0,0.008,0.0,3.7422235849642146e-05
58.809598,27.7798381,0.0598100009999999,0.0349736999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
58.7040958,27.9263412,0.054777998,0.0348077,10000000000.0,1.0,3.0,4.780434491432291e-05
58.9312811,27.9311093,0.055845998,0.0348429,5000000000.0,0.7,3.0,5.3012305173910116e-05
58.9128109,27.8099825,0.087907001,0.0359009,10000000000.0,0.9,3.0,4.780434491432291e-05
58.86763570000001,27.9311299,0.091100998,0.0360063,4000000000.0,0.4,3.0,5.482280119476374e-05
58.7622649,27.7367582,0.084142998,0.0357767,2000000000.0,0.2,3.0,6.0603813519280345e-05
58.6975278,27.961377,0.068602003,0.0352639,1000000000.0,0.1,2.0,6.440014579178909e-05
58.3396373,27.7674796,0.094412997,0.0361156,30000000000.0,2.0,4.0,4.080156200022499e-05
58.34120920000001,27.7417489,0.074493997,0.0354583,10000000000.0,1.0,3.0,4.780434491432291e-05
58.4030489,27.9522986,0.0675150009999999,0.0352279999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
58.37011329999999,27.8451177,0.043133002,0.0344234,2000000000.0,0.4,3.0,6.0603813519280345e-05
58.6207971,27.7938592,0.073055997,0.0354108,3000000000.0,0.3,3.0,5.7228581392301396e-05
58.32047120000001,27.7574022,0.087605998,0.035891,4000000000.0,0.4,3.0,5.482280119476374e-05
58.418282700000006,27.9402537,0.066665001,0.0351999,2000000000.0,0.3,3.0,6.0603813519280345e-05
58.48240500000001,27.7991365,0.0457310009999999,0.0345091,1000000000.0,0.2,2.0,6.440014579178909e-05
58.36188620000001,27.8347089,0.087390997,0.0358839,3000000000.0,0.3,3.0,5.7228581392301396e-05
58.3339007,27.855581800000003,0.036867,0.0342166,1000000000.0,0.1,2.0,6.440014579178909e-05
58.60524870000001,27.8162749,0.020298,0.0336698,200000000.0,0.06,2.0,5.631695484943611e-05
58.5811613,27.990469800000003,0.018091001,0.033597,100000000.0,0.04,1.0,5.155795881974278e-05
58.5624393,27.7937349,0.014787,0.033488,100000000.0,0.03,1.0,5.155795881974278e-05
58.3321084,27.810822,0.0670040029999999,0.0352111,1000000000.0,0.1,2.0,6.440014579178909e-05
59.1614222,19.101173100000004,0.042063002,0.0343881,3000000000.0,0.4,3.0,5.7228581392301396e-05
59.6476044,19.3091743,0.085101001,0.0358083,10000000000.0,1.0,3.0,4.780434491432291e-05
59.6015014,19.2961464,0.096272998,0.036177,10000000000.0,1.0,3.0,4.780434491432291e-05
59.5436012,19.2525689,0.045743,0.0345095,1000000000.0,0.1,2.0,6.440014579178909e-05
59.80414920000001,19.336239300000003,0.097277001,0.0362101,30000000000.0,2.0,4.0,4.080156200022499e-05
59.7822243,19.3557534,0.099149004,0.0362719,20000000000.0,2.0,4.0,4.322172736416762e-05
59.7348504,19.778604,0.081294999,0.0356827,20000000000.0,2.0,4.0,4.322172736416762e-05
59.8159333,19.717967,0.047067001,0.0345532,4000000000.0,0.7,3.0,5.482280119476374e-05
59.8435059,19.750866100000003,0.0615670009999999,0.0350316999999999,6000000000.0,0.8,3.0,5.157963282666464e-05
59.9386248,19.7181943,0.032728001,0.03408,1000000000.0,0.1,2.0,6.440014579178909e-05
59.9645417,19.7626485,0.0460239979999999,0.0345188,500000000.0,0.08,2.0,6.250221106380007e-05
59.9732453,19.5462465,0.092987999,0.0360686,3000000000.0,0.3,3.0,5.7228581392301396e-05
59.5088377,19.7866,0.075291,0.0354846,10000000000.0,1.0,3.0,4.780434491432291e-05
59.6164031,19.7295421,0.0976250019999999,0.0362216,20000000000.0,1.0,4.0,4.322172736416762e-05
59.5313135,19.7001669,0.076924004,0.0355385,6000000000.0,0.6,3.0,5.157963282666464e-05
59.685995,19.5743122,0.081887998,0.0357023,6000000000.0,0.5,3.0,5.157963282666464e-05
59.6366871,19.5650989,0.096202001,0.0361747,7000000000.0,0.6,3.0,5.040315499127116e-05
59.096048,19.5765773,0.032026,0.0340569,4000000000.0,0.8,3.0,5.482280119476374e-05
59.3094591,19.6631684,0.048342999,0.0345953,3000000000.0,0.5,3.0,5.7228581392301396e-05
59.19876899999999,19.8257222,0.069620997,0.0352975,4000000000.0,0.4,3.0,5.482280119476374e-05
59.0622701,19.625863,0.069118999,0.0352809,2000000000.0,0.2,3.0,6.0603813519280345e-05
58.9936022,19.7385706,0.078313001,0.0355843,7000000000.0,0.7,3.0,5.040315499127116e-05
59.0047264,19.7347765,0.098178998,0.0362399,8000000000.0,0.7,3.0,4.941015314465005e-05
59.0038573,19.6350879,0.046484999,0.0345339999999999,1000000000.0,0.1,2.0,6.440014579178909e-05
58.8664855,19.866211,0.0838060009999999,0.0357656,20000000000.0,2.0,4.0,4.322172736416762e-05
58.874300600000005,19.9198811,0.059431002,0.0349612,10000000000.0,1.0,3.0,4.780434491432291e-05
59.3564581,20.0179337,0.087934002,0.0359018,9000000000.0,0.9,3.0,4.855426858587597e-05
59.5805871,20.144897,0.076702997,0.0355312,20000000000.0,2.0,4.0,4.322172736416762e-05
59.5296048,19.8686512,0.060400002,0.0349931999999999,6000000000.0,0.7,3.0,5.157963282666464e-05
59.6842301,19.9078774,0.041336,0.0343640999999999,3000000000.0,0.5,3.0,5.7228581392301396e-05
59.44977779999999,19.8969779,0.082234003,0.0357136999999999,9000000000.0,0.9,3.0,4.855426858587597e-05
59.4329792,20.0174918,0.071213,0.03535,5000000000.0,0.5,3.0,5.3012305173910116e-05
59.6789427,20.1031148,0.092087001,0.0360389,2000000000.0,0.2,3.0,6.0603813519280345e-05
59.8312378,19.8748053,0.097387999,0.0362138,20000000000.0,2.0,4.0,4.322172736416762e-05
59.7031781,19.8797226,0.0502640009999999,0.0346587,4000000000.0,0.6,3.0,5.482280119476374e-05
59.75256,19.8519109,0.067726001,0.035235,4000000000.0,0.4,3.0,5.482280119476374e-05
59.9884012,20.1273334,0.097957999,0.0362326,6000000000.0,0.5,3.0,5.157963282666464e-05
59.9494048,19.935266100000003,0.034618001,0.0341424,1000000000.0,0.1,2.0,6.440014579178909e-05
59.9572281,20.2240029,0.052237,0.0347238,10000000000.0,1.0,3.0,4.780434491432291e-05
59.8838745,20.2806035,0.095936,0.0361659,10000000000.0,1.0,3.0,4.780434491432291e-05
59.9429565,20.2584013,0.075401999,0.0354883,7000000000.0,0.7,3.0,5.040315499127116e-05
59.98968370000001,20.1933246,0.054451,0.0347969,2000000000.0,0.3,3.0,6.0603813519280345e-05
59.7550741,20.3187675,0.096891999,0.0361974,6000000000.0,0.5,3.0,5.157963282666464e-05
59.6410797,20.3088009,0.095982,0.0361674,40000000000.0,3.0,4.0,3.9189834982676744e-05
59.5761652,20.3713917,0.033045001,0.0340904999999999,4000000000.0,0.8,3.0,5.482280119476374e-05
59.65855139999999,20.2075387,0.0904359969999999,0.0359844,20000000000.0,2.0,4.0,4.322172736416762e-05
59.5632794,20.2727741,0.075383998,0.0354877,9000000000.0,0.9,3.0,4.855426858587597e-05
59.5069342,20.38162,0.056189999,0.0348543,4000000000.0,0.5,3.0,5.482280119476374e-05
59.6587828,20.2269381,0.080113001,0.0356436999999999,6000000000.0,0.6,3.0,5.157963282666464e-05
59.4876707,20.1866224,0.092981003,0.0360684,20000000000.0,2.0,4.0,4.322172736416762e-05
59.48278520000001,20.166102,0.027905,0.0339209,300000000.0,0.08,2.0,5.9155912001567235e-05
59.2973986,20.44043,0.090999998,0.036003,30000000000.0,3.0,4.0,4.080156200022499e-05
59.1190796,20.4400824,0.078691997,0.0355968,7000000000.0,0.7,3.0,5.040315499127116e-05
58.7856506,20.4268794,0.0580929999999999,0.0349171,20000000000.0,3.0,4.0,4.322172736416762e-05
58.9966995,20.2869972,0.063418999,0.0350928,10000000000.0,2.0,3.0,4.780434491432291e-05
58.9682591,20.2349747,0.091872998,0.0360318,20000000000.0,2.0,4.0,4.322172736416762e-05
58.8202323,20.344634600000003,0.097089,0.0362039,20000000000.0,2.0,4.0,4.322172736416762e-05
58.853178,20.29963,0.0898680019999999,0.0359656,5000000000.0,0.4,3.0,5.3012305173910116e-05
58.9767677,20.3780173,0.0450530009999999,0.0344866999999999,1000000000.0,0.1,2.0,6.440014579178909e-05
58.7955753,20.3242175,0.0533160009999999,0.0347594,1000000000.0,0.2,2.0,6.440014579178909e-05
58.6073228,20.210255,0.056302,0.034858,10000000000.0,2.0,3.0,4.780434491432291e-05
58.614758,20.1798524,0.0354919989999999,0.0341712,3000000000.0,0.6,3.0,5.7228581392301396e-05
58.64225749999999,20.1984911,0.0368289979999999,0.0342154,1000000000.0,0.2,2.0,6.440014579178909e-05
58.5220453,32.6795995,0.033312,0.0340993,2000000000.0,0.4,3.0,6.0603813519280345e-05
58.7236286,32.983001,0.026147,0.0338629,200000000.0,0.06,2.0,5.631695484943611e-05
59.8931126,32.817029999999995,0.096064001,0.0361701,10000000000.0,1.0,3.0,4.780434491432291e-05
59.9189176,32.568004800000004,0.093194,0.0360754,8000000000.0,0.7,3.0,4.941015314465005e-05
59.7955916,32.6382793,0.098756,0.0362589,7000000000.0,0.6,3.0,5.040315499127116e-05
59.9153528,32.8409897,0.068062,0.035246,1000000000.0,0.1,2.0,6.440014579178909e-05
59.51792270000001,32.8371521,0.097121999,0.036205,7000000000.0,0.6,3.0,5.040315499127116e-05
58.55163670000001,32.632281,0.063607,0.035099,10000000000.0,1.0,3.0,4.780434491432291e-05
58.5190489,32.5801796,0.064359002,0.0351238,5000000000.0,0.6,3.0,5.3012305173910116e-05
58.59091039999999,32.748064500000005,0.0930169969999999,0.0360696,10000000000.0,1.0,3.0,4.780434491432291e-05
58.7841848,32.6104748,0.054443002,0.0347966,3000000000.0,0.4,3.0,5.7228581392301396e-05
58.570545900000006,32.6323824,0.081225,0.0356804,2000000000.0,0.2,3.0,6.0603813519280345e-05
58.77972320000001,32.7346807,0.076605998,0.035528,2000000000.0,0.2,3.0,6.0603813519280345e-05
58.81873050000001,32.873273,0.077094004,0.0355440999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
58.616405500000006,32.8519622,0.088936999,0.0359349,20000000000.0,2.0,4.0,4.322172736416762e-05
58.6471879,32.877037699999995,0.076984003,0.0355404999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
58.6054365,32.8967771,0.099908002,0.036297,20000000000.0,1.0,4.0,4.322172736416762e-05
58.6598965,32.8709923,0.0779220009999999,0.0355714,10000000000.0,1.0,3.0,4.780434491432291e-05
58.81138570000001,33.127916,0.0902590009999999,0.0359785,10000000000.0,1.0,3.0,4.780434491432291e-05
59.1459533,32.931863199999995,0.073810004,0.0354357,7000000000.0,0.7,3.0,5.040315499127116e-05
59.09936460000001,33.0176935,0.051945999,0.0347142,3000000000.0,0.4,3.0,5.7228581392301396e-05
59.1547437,32.889659,0.079943001,0.0356381,3000000000.0,0.3,3.0,5.7228581392301396e-05
59.2620995,32.9989706,0.093699999,0.0360921,10000000000.0,0.8,3.0,4.780434491432291e-05
59.3089423,32.8896055,0.068967998,0.0352759,4000000000.0,0.4,3.0,5.482280119476374e-05
59.5761716,33.0811535,0.0894619969999999,0.0359522,6000000000.0,0.5,3.0,5.157963282666464e-05
59.4733389,33.0909349,0.0976260009999999,0.0362216999999999,4000000000.0,0.3,3.0,5.482280119476374e-05
59.5147324,33.1176527,0.082597002,0.0357256999999999,2000000000.0,0.2,3.0,6.0603813519280345e-05
59.57455160000001,33.0096226,0.032435,0.0340704,300000000.0,0.06,2.0,5.9155912001567235e-05
59.6539833,32.8537995,0.077637002,0.035562,10000000000.0,1.0,3.0,4.780434491432291e-05
59.8185915,32.9235367,0.078539997,0.0355918,10000000000.0,1.0,3.0,4.780434491432291e-05
59.8107279,32.921799,0.0597140009999999,0.0349706,1000000000.0,0.2,2.0,6.440014579178909e-05
59.7962541,32.9912715,0.032322001,0.0340666,400000000.0,0.08,2.0,6.111263209577013e-05
59.760687,33.1152836,0.040054999,0.0343218,1000000000.0,0.2,2.0,6.440014579178909e-05
59.9624827,32.989945899999995,0.067149997,0.0352159,6000000000.0,0.6,3.0,5.157963282666464e-05
59.5637125,33.1623177,0.070179999,0.0353159,2000000000.0,0.2,3.0,6.0603813519280345e-05
58.84406729999999,33.1640675,0.077711999,0.0355645,20000000000.0,2.0,4.0,4.322172736416762e-05
58.6427926,33.556679200000005,0.081295997,0.0356828,30000000000.0,2.0,4.0,4.080156200022499e-05
58.8048581,33.77396160000001,0.061992999,0.0350458,1000000000.0,0.1,2.0,6.440014579178909e-05
59.1438809,33.7462006,0.077987,0.0355736,20000000000.0,2.0,4.0,4.322172736416762e-05
58.9254193,33.777257899999995,0.094412997,0.0361156,10000000000.0,1.0,3.0,4.780434491432291e-05
59.06905450000001,33.6316817,0.0888940019999999,0.0359335,7000000000.0,0.6,3.0,5.040315499127116e-05
58.9561519,33.6498381,0.048269,0.0345929,2000000000.0,0.2,3.0,6.0603813519280345e-05
59.1961679,33.5957822,0.082460999,0.0357212,5000000000.0,0.5,3.0,5.3012305173910116e-05
59.136931,33.6907907,0.0304459999999999,0.0340047,1000000000.0,0.1,2.0,6.440014579178909e-05
58.9638472,33.5101467,0.097700998,0.0362240999999999,5000000000.0,0.4,3.0,5.3012305173910116e-05
59.080692000000006,33.5386631,0.066102996,0.0351814,1000000000.0,0.1,2.0,6.440014579178909e-05
60.1609439,33.8922578,0.080297999,0.0356498,20000000000.0,2.0,4.0,4.322172736416762e-05
60.1034452,34.0539002,0.096033998,0.0361690999999999,20000000000.0,1.0,4.0,4.322172736416762e-05
60.0995821,34.0177859,0.037656002,0.0342426,2000000000.0,0.3,3.0,6.0603813519280345e-05
60.1308431,33.9126049,0.099009,0.0362673,10000000000.0,0.9,3.0,4.780434491432291e-05
60.2775115,33.991245500000005,0.057000998,0.034881,10000000000.0,1.0,3.0,4.780434491432291e-05
60.2413341,33.9890699,0.0866189969999999,0.0358584,20000000000.0,2.0,4.0,4.322172736416762e-05
59.061207,33.8038541,0.092606999,0.036056,10000000000.0,1.0,3.0,4.780434491432291e-05
58.8634545,33.8081101,0.056812,0.0348748,2000000000.0,0.3,3.0,6.0603813519280345e-05
59.008987600000005,33.823387700000005,0.0185499989999999,0.0336121,100000000.0,0.04,1.0,5.155795881974278e-05
58.8602303,33.798086100000006,0.0802830009999999,0.0356493,2000000000.0,0.2,3.0,6.0603813519280345e-05
59.0842845,33.8230284,0.079157002,0.0356122,7000000000.0,0.7,3.0,5.040315499127116e-05
59.85324820000001,23.645164,0.066904999,0.0352079,3000000000.0,0.3,3.0,5.7228581392301396e-05
58.872613,23.761786,0.056191001,0.0348543,10000000000.0,2.0,3.0,4.780434491432291e-05
59.9797353,23.9788859,0.0999519969999999,0.0362984,2000000000.0,0.2,3.0,6.0603813519280345e-05
59.5713833,24.5138149,0.080343999,0.0356514,10000000000.0,1.0,3.0,4.780434491432291e-05
59.4486995,24.8738725,0.032423001,0.0340699999999999,1000000000.0,0.2,2.0,6.440014579178909e-05
60.210442500000006,23.5262046,0.062509999,0.0350628,6000000000.0,0.7,3.0,5.157963282666464e-05
60.1719476,23.4861367,0.09646,0.0361832,7000000000.0,0.6,3.0,5.040315499127116e-05
60.09453810000001,23.5614211,0.075617999,0.0354954,10000000000.0,1.0,3.0,4.780434491432291e-05
60.182077,23.5593467,0.085023999,0.0358058,2000000000.0,0.2,3.0,6.0603813519280345e-05
60.25627070000001,23.5124948,0.071129002,0.0353473,4000000000.0,0.4,3.0,5.482280119476374e-05
59.6953042,23.584334100000003,0.091461003,0.0360181999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
59.8340676,23.68556,0.066749997,0.0352026999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
59.8604563,23.715305,0.05565,0.0348364,7000000000.0,0.9,3.0,5.040315499127116e-05
59.6663845,23.6676643,0.065443002,0.0351596,5000000000.0,0.6,3.0,5.3012305173910116e-05
59.7404103,23.6855574,0.084086001,0.0357748,3000000000.0,0.2,3.0,5.7228581392301396e-05
59.3760212,23.6415721,0.052474,0.0347315999999999,4000000000.0,0.5,3.0,5.482280119476374e-05
59.3592122,23.6861864,0.064276002,0.0351211,10000000000.0,1.0,3.0,4.780434491432291e-05
59.407899,23.5208645,0.060451999,0.0349949,6000000000.0,0.7,3.0,5.157963282666464e-05
59.5823765,23.7363734,0.081759997,0.0356980999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
59.377157,23.5724865,0.040405001,0.0343334,3000000000.0,0.6,3.0,5.7228581392301396e-05
59.0063005,23.5226627,0.095342003,0.0361463,20000000000.0,2.0,4.0,4.322172736416762e-05
59.0139444,23.5935133,0.0605610009999999,0.0349985,3000000000.0,0.4,3.0,5.7228581392301396e-05
58.9570811,23.5311605,0.054719999,0.0348058,2000000000.0,0.3,3.0,6.0603813519280345e-05
58.7323552,23.705494,0.096867003,0.0361966,4000000000.0,0.3,3.0,5.482280119476374e-05
58.9193662,23.9121956,0.067061998,0.035213,20000000000.0,2.0,4.0,4.322172736416762e-05
58.7153719,23.8032451,0.053675,0.0347713,6000000000.0,0.8,3.0,5.157963282666464e-05
58.7734458,23.9889778,0.050020002,0.0346506999999999,4000000000.0,0.6,3.0,5.482280119476374e-05
58.857342,23.9382794,0.053769,0.0347744,4000000000.0,0.5,3.0,5.482280119476374e-05
58.87551020000001,23.8012503,0.070202999,0.0353167,5000000000.0,0.6,3.0,5.3012305173910116e-05
58.7495814,23.8427874,0.070952997,0.0353414,2000000000.0,0.2,3.0,6.0603813519280345e-05
58.8858015,23.9884424,0.044009,0.0344523,1000000000.0,0.2,2.0,6.440014579178909e-05
59.2349874,23.8783914,0.063128002,0.0350832,10000000000.0,2.0,3.0,4.780434491432291e-05
59.1913792,23.8352624,0.063158996,0.0350841999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
59.1142532,23.7661101,0.093506999,0.0360857,30000000000.0,3.0,4.0,4.080156200022499e-05
59.222686200000005,23.854652800000004,0.080587,0.0356594,6000000000.0,0.5,3.0,5.157963282666464e-05
59.2629869,23.9031359,0.058598001,0.0349337,1000000000.0,0.1,2.0,6.440014579178909e-05
59.209275100000006,23.825819,0.0305569989999999,0.0340084,300000000.0,0.06,2.0,5.9155912001567235e-05
58.9928658,24.0446491,0.058998998,0.034947,4000000000.0,0.5,3.0,5.482280119476374e-05
59.513519,23.969716,0.0562649999999999,0.0348567,10000000000.0,1.0,3.0,4.780434491432291e-05
59.5432907,24.0240391,0.032733001,0.0340802,3000000000.0,0.5,3.0,5.7228581392301396e-05
59.39538979999999,23.8142115,0.055817001,0.034842,3000000000.0,0.4,3.0,5.7228581392301396e-05
59.6114622,23.8755871,0.0526360009999999,0.034737,3000000000.0,0.4,3.0,5.7228581392301396e-05
59.7591877,23.7627234,0.063951001,0.0351104,10000000000.0,1.0,3.0,4.780434491432291e-05
59.94276429999999,23.8567328,0.058463,0.0349293,6000000000.0,0.8,3.0,5.157963282666464e-05
59.7047893,24.017621,0.075386003,0.0354877,6000000000.0,0.6,3.0,5.157963282666464e-05
59.82939150000001,24.0626812,0.057178002,0.0348869,2000000000.0,0.2,3.0,6.0603813519280345e-05
59.9323193,24.042324,0.088050999,0.0359057,3000000000.0,0.3,3.0,5.7228581392301396e-05
59.72358929999999,23.8936611,0.094805002,0.0361286,30000000000.0,3.0,4.0,4.080156200022499e-05
60.2014189,23.783884,0.072908998,0.035406,7000000000.0,0.8,3.0,5.040315499127116e-05
60.0230169,23.8971766,0.061698999,0.0350361,4000000000.0,0.4,3.0,5.482280119476374e-05
59.9864134,23.9155968,0.062862001,0.0350744,4000000000.0,0.5,3.0,5.482280119476374e-05
60.0008016,23.8198776,0.067408003,0.0352245,3000000000.0,0.3,3.0,5.7228581392301396e-05
60.0863233,24.302708600000003,0.074741997,0.0354665,8000000000.0,0.8,3.0,4.941015314465005e-05
60.242007400000006,24.382388100000004,0.081812002,0.0356998,4000000000.0,0.4,3.0,5.482280119476374e-05
60.2569446,24.1021233,0.0934180019999999,0.0360828,7000000000.0,0.7,3.0,5.040315499127116e-05
59.839948,24.3729008,0.048914,0.0346142,4000000000.0,0.5,3.0,5.482280119476374e-05
59.8393298,24.3540629,0.072071999,0.0353784,20000000000.0,2.0,4.0,4.322172736416762e-05
59.8390613,24.3488661,0.069200002,0.0352836,7000000000.0,0.8,3.0,5.040315499127116e-05
59.682318,24.2309514,0.053645,0.0347703,5000000000.0,0.7,3.0,5.3012305173910116e-05
59.9006259,24.2420311,0.087001003,0.035871,3000000000.0,0.3,3.0,5.7228581392301396e-05
59.70962579999999,24.079421,0.061257001,0.0350215,1000000000.0,0.1,2.0,6.440014579178909e-05
59.5914317,24.2863748,0.074651003,0.0354635,20000000000.0,2.0,4.0,4.322172736416762e-05
59.2835224,24.130509600000003,0.081234999,0.0356808,20000000000.0,2.0,4.0,4.322172736416762e-05
59.3584914,24.3215293,0.082442001,0.0357206,20000000000.0,2.0,4.0,4.322172736416762e-05
59.3485428,24.2910018,0.095806003,0.0361615999999999,20000000000.0,2.0,4.0,4.322172736416762e-05
59.3925257,24.1868889,0.071679004,0.0353654,7000000000.0,0.8,3.0,5.040315499127116e-05
59.5451419,24.1868464,0.057861999,0.0349094,2000000000.0,0.3,3.0,6.0603813519280345e-05
59.0680816,24.086212600000003,0.071098998,0.0353463,10000000000.0,1.0,3.0,4.780434491432291e-05
59.146964,24.3641491,0.076678999,0.0355304,5000000000.0,0.5,3.0,5.3012305173910116e-05
59.2611081,24.3259823,0.073740996,0.0354335,4000000000.0,0.4,3.0,5.482280119476374e-05
59.12677579999999,24.3113954,0.076517999,0.0355251,3000000000.0,0.4,3.0,5.7228581392301396e-05
58.9686718,24.2410615,0.0719560009999999,0.0353745,2000000000.0,0.2,3.0,6.0603813519280345e-05
58.9115097,24.285286,0.048620999,0.0346045,4000000000.0,0.6,3.0,5.482280119476374e-05
58.63003470000001,24.1138083,0.059870999,0.0349756999999999,10000000000.0,1.0,3.0,4.780434491432291e-05
